review,rating,sentiment
"Setelah diupdate ke versi terbaru, ada fitur terbaru OTP yang harus diaktifkan untuk layanan transaksi debit online, setelah saya klik untuk OTP tersebut muncul pemberitahuan bahwa fitur belum tersedia sehingga saat ini saya tidak bisa mengaktifkan lagi layanan transaksi debit online. Saya sudah mencoba juga via Halo bca atau call centernya namun tetap tidak bisa dibantu. Mohon diperbaharui lagi untuk update aplikasinya / dikembalikan saja ke awal supaya bisa digunakan seperti yg sebelumnya.",1,Negative
mantap my bca ♥️,5,Positive
aplikasi yg sangat buruk.. saya sangat kecewa,1,Negative
payah sering gagal kalo malem kalo transaksi,1,Negative
lumayan,4,Positive
Sangat bagus,5,Positive
"apk taii seeing logout sendiri , suruh otp lagi jembud",1,Negative
good apk 🥰🥰🥰🥰,5,Positive
"sulit melakukan verifikasi, padahal sudah menuruti semua syaratnya. aplikasi close sendiri. perlu di maintenance",3,Neutral
sangat mudah transaksi,5,Positive
jelek... susah sudah ke ATM juga susah,1,Negative
"Semenjak ada Poket terpisah, Keuangan saya jadi jauh lebih terkontrol dan gak perlu punya banyak rekening untuk pisahin dana. cukup 1 rekening dan didalam rekening dana biaa di pisah². Keren emang BCA 👍. Love you pokoknya",5,Positive
Bagus.. pertahankan trus tingkatkan,5,Positive
"setiap kali transaksi, kebanyakan gagal. sudah telp Cs tidak ada solusi.",1,Negative
mantap,5,Positive
terbaik,5,Positive
Tidak ada pilihan kode negara +62,1,Negative
susah di bukah persaratan udah sayah penuhin padahal tapi tetep aja ngga bisa di bukah aplikasi bank BCA ini,2,Negative
gangguan teruss,2,Negative
"konyol gara2 nunggus sms otp lama dr bca nya sndiri malah mbankingku di blokir, konyol konyol, layanan sms nya tolong di perbaiki jangan bikin susah...",1,Negative
kenapa setiap mau TF pasti ngga bisa tolong perbaiki lagi fitur nya,1,Negative
👍,5,Positive
selalu oke,5,Positive
kerjaan error aja teros buset dah heran gua mah,2,Negative
"Kadang sinyal ada tapi gagal mulu karna masalah sinyal, aneh.",3,Neutral
baguuuus bosku,5,Positive
mantap,5,Positive
"BCA id ke blokir ,tlpon hallo BCA gak ada solusi percuma bikin ribet log in juga",1,Negative
masukin id sm pasword dibilang salah terus jd keblokir...ga jelas,1,Negative
"Saat masuk log in, di minta masukan nomor Hp namun kode negara indonesia (+62) tidak tersedia apakah karna sekarang sudah ganti jadi republik Konoha 🤣🔥",2,Negative
ini kenapa pas verifikasi muka keluar terus woi dari aplikasi,1,Negative
kenapa saat masukan atau menambahkan nomor handphone itu gaada kode negara indonesia?,1,Negative
"aplikasi bego!!! login awal minta verifikasi wajah selalu gagal, padahal sudah ikuti semua instruksi!!!!! cacad bener aplikasinya!!!",1,Negative
udah bagus MBCA malah bikin mybca yg banyak bug nya. kocak !!!,1,Negative
Kenapa ya sekarang susah banget untuk top up kartu flazz,4,Positive
"saya baru install myBCA biasanya pake mBCA, Tapi pas mau verifikasi wajah muncul tulisan MUS USE REAL DEVICE, apakah hp saya yang bermasalah?",4,Positive
sanggat bagus,5,Positive
saldo ilang 50 k euy padahal pas baru rek sudah ada saldo mengendap dan dimutasi tidak ada keterangan,2,Negative
berkah selalu,5,Positive
ok,5,Positive
aplikasi paksa berhenti terus padahal udah di hapus data download ulang lagi masih tetep paksa berhenti terus ram hp juga 8 gb ini kenapa bca busuk banget kalah sama mbanking yang lain,1,Negative
"setelah update malah sering eror, terjadi kesalahan terus👎",1,Negative
ini kenapa woi pas mau login masukin nomer. malah indo (+62 ) kaga ada,1,Negative
baru punya my bca,5,Positive
tolong tambah fitur top up e wallet gopay min,5,Positive
dimana fitur pocket valas..,5,Positive
ini bagaimana setelah update error terus,1,Negative
"selalu muncul keterangan ""Oops... Terjadi Kesalahan"" saat payment qris, padahal jaringan bagus",1,Negative
tidak di MyBCA tidak di Blu bca sama saja tidak ada yg di acc mending ganti pake yg sblh,1,Negative
"Setelah akses login berhasil kenapa lari ke Menu tambah nomor, sedangkan menu tambah nomor pada kode negara, tidak ditemukan kode nomor Indonesia (+62). tolong dong benerin, masa kode negara sendiri tidak ada. ya kalo login berhasil harusnya lari ke menu utama dong bukan ke menu tambah nomor. dimenu tambah nomor tidak ada tombol untuk lewati. dari awal onboard nasabah juga data-data lengkap. tolong dong kalo aplikasi belum beres jangan langsung deploy ke production. Dev magang, QA asal asalan.",1,Negative
bug delay di input pin,4,Positive
apk apaan ini mau login aja susa masa udah terdaftar udah aktivasi pas mau masuk malah suruh registrasi ulang ngaco bgt,1,Negative
saldo saya GK masuk 😭,3,Neutral
dari semua komentar banyak yang mengeluh appnya lemot dan sulit diakses. (SEHARUSNYA JADI PELAJARAN BCA). mengingat sebelum sebelumnya lancar lancar saja. menuju BCA downgrade,1,Negative
sekarang apk kalau pake jaringan wifi tidak bisa di buka. bisa di buka kalau pakai jaringan selular,3,Neutral
verifikasi wajah ribet bener..udah ngikutin petunjuk berkali² gagal mulu.. mau verifikasi pake video call juga ga bisa..,1,Negative
semoga BCA makin maju dan jaya selalu dan memberikan pelayanan terbaik kepada nasabah nya.,5,Positive
"busuk, jaringan kencang aplikasi nya kek server penuh lemooooot parahh gagal terus buat transaksi di Sabtu,14 februari 2026",1,Negative
"MAU TRANSFER TERJADI KESALAHAN TEROSS, PINDAH AH KE BANK SEBELAHH",1,Negative
"aplikasi mybca mudah dalam transaksi dan masih bnyak fitur lainnya dan sangat membantu, terimakasih 🙏",5,Positive
bagus,5,Positive
Sangatt Bagusss,5,Positive
harusnya klo update nya kek bca Mobile,3,Neutral
masa mau login lagi gak bisa,1,Negative
"Tiap hari server down melulu, gak bisa login... benahin dong, nyusahin org, malu maluin aja.. 😏",1,Negative
goodjob👍,5,Positive
kenapa saya tidak bisa bayar Qris dimalaysia,5,Positive
"secara menu bagus, tapi pas verifikasi wajah gagal terus gimana mau pakai aplikasi ini, akhirnya bisa setelah di verifikasi langsung sama cs online, terima kasih",4,Positive
GODDD PAYLT,5,Positive
"entah kenapa akhir2 ini saat mau transfer jadi lamaaaaaaaaaaa banget loading nya. setelah ditunggu, malah error ""Ooppss terjadi kesalahan""",3,Neutral
"sip,,,topp",5,Positive
mantap,5,Positive
siiippplahh,5,Positive
"kaga jelas. masa udah dibantu cs mybca sampe cs halo bca masih aja "" Unable to continue with verification process""",1,Negative
"Saran untuk smartwatch. Bikin shortcut ke QRIS Tap seperti versi smartphone. Jadi setelah masuk pin, QRIS Tap lgsg aktif, tidak perlu lewat menu dulu.",4,Positive
"ini kenapa dipersulit yaaaa waktu mau login, dibagian verfuk.. udah 2 hari mentok terus dibagian verfuk.. aplikasi jadi gak bisa diakses hadeeeeehhh",3,Neutral
bagus👍,5,Positive
kode negara indonesia tidak terdaftar di hp saya. Bagaiamana min?,1,Negative
"woy yg bener aja lah jaringan bagus gangguan(eror) terus, perbaiki lah jdi malu saya mau bayar makan pakai QR",1,Negative
Oke,5,Positive
burik sering gangguan babi,1,Negative
good all,5,Positive
hapus aja fitur verifikasi muka ga guna.mau login di device yg lain di persulit mending hapus aja udh,1,Negative
bca woyyyy kenapa gabisaaa log in lagiiii stuck di login pw uda bener tetep ga terverifikasi nyesel jir,1,Negative
"sering banget gabisa login. padahal jaringan baguss, mending pikir dulu dehh buat kalian yang mau pake bca",1,Negative
"Apaan dah sering banget transaksi gagal! Pake wifi jaringan 5G, buka game lancar, buka YouTube lancar, tapi buka BCA, mau transfer transaksi gagal mulu. Lagi mau transfer urgent sering banget kayak gini.",1,Negative
mudah,5,Positive
"saya mau registrasi, lalu diminta masukkan kode negara di nomer tlpon. untuk kode +62 / Indonesia gak ada.",1,Negative
agak emosi ya udah ngisi semua data tapi bagian setuju terakhir tidak bisa di klik. jadi tidak bisa membuat rekening baru!,1,Negative
jelek bangat ...setiap hari error dan blokir tanpa sebab,1,Negative
wow,5,Positive
ribet bgt cuman masalah verifikasi foto..gagal mulu,1,Negative
👍,5,Positive
"buat yg mau log in tidak bisa, solusinya pakai paket data seluler, jangan pakai jaringan wifi, entah ini bug atau bukan, tapi bener2 ganggu.",3,Neutral
bagus,5,Positive
mau buat akun udah isi smua data diri KTP segala macam pas vc katanya blum ada ah malas x ribet,1,Negative
"Aman , terpercaya , mudah dlm transaksi",5,Positive
"cape"" ngisi mau buka rekening pas di bagian pernyataan tombol setuju nya malah gabisa di pencet anehh",2,Negative
bagus,5,Positive
saya pas mau log in dimintain nomor telepon. tp ga ada indonesia +62 pilihan kode negaranya. negara lain semua negara ada indonesia doang ga ada. aneh banget. uda gitu ini log in dan semua data kita terbuka dan bs diakses. bca tlg pakai mbca ajalah ga pake mybca ini terlalu banyak error dan bahaya.,1,Negative
"mau login my bca susahnya dan gagal terus ,verifikasi wajah gagal mulu, gila emang bca ini, beda sama bank sebelah.",2,Negative
"aplikasi ribet, kalau gak karna gaji gamau pakai app ini",1,Negative
kode OTP nya lama banget smpe 5 kali dalam 2 hari masih kaga masuk² heran Pdhal pulsa udh masuk,1,Negative
"ga jelas, tiba tiba ke blokir, pdhl lagi mau TF? saldo semua ada di BCA?",1,Negative
good aplikasi,5,Positive
"tidak ada Kode negara Indonesia, tidak bisa login menggunakan nomor Indonesia",1,Negative
ok,5,Positive
bagus cermat,5,Positive
"aplikasi mudah digunakan, jaringannya ok",5,Positive
"Oops.. Terjadi kesalahan, silakan coba lagi. OK, dahal jaringan 5G pakai wifi pun sama. nelpon customer service malah disuruh cek jaringan.",1,Negative
bagus dan mudah digunakan,5,Positive
sangat terpercaya,5,Positive
"udah 3× reset password padahal password-nya bener, udah gitu kode OTP kirimnya lama padahal pulsa cukup sampai habis tapi kode OTP ga masuk. KECEWA BANGET",1,Negative
"selalu tiap mau login di tanyain no hp, dan itu muncul sndiri, gmn sih",1,Negative
puas,5,Positive
mantap,5,Positive
Love BCA that much,5,Positive
"saya beberapa kali menjadi nasabah bca, semuanya dimudahkan menyangkut segala urusan ,",5,Positive
mau reset password pas masukin password force close terus,1,Negative
"ini udah buka myBCA , udah login BCA id kenapa harus masukan nomor telpon tambahan ? terus udah masukin nomor telpon dan pilih kode nomor negara , negara indonesia nya gada , ya gabakal bisa masuk lah kalo kode negara nya gada aneh ! abis login BCA id langsung otomatis ke tambahan nomor telpon .",1,Negative
"ups terjadi kesalahan, kode error gagal dll sekelas BCA kok bisa si softwarenya sembronoan",1,Negative
"MyBCA, Memang Terbaik",5,Positive
pelayanannya bagus...terima kasih bca,5,Positive
aplikasinya mantap joosss,5,Positive
sering terlogout jelek banget,1,Negative
BCA semoga sukses dan berkah,5,Positive
sejauh ini belum gw temuin masalah yg berarti.. BCA terbaik emang💯,5,Positive
untung jajar 24 kedungupuit 🇲🇨🇲🇨🇲🇨👍👍👍,5,Positive
bangke ga bisa verifikasi wajah,3,Neutral
"jaringan myBCA selalu gak bisa baca data, buat aplikasi tapi gak bisa dipakai, ambil data orang terus, buat aplikasi harus bisa di pakai jadi keliatan kalian bukan pencuri data",1,Negative
"ini kenapa setiap mau buka rekening aplikasinya nutup sendiri, udah coba bersihkan cache hp uninstall aplikasi lain karena kirain memori penuh tetep gak bisa.",4,Positive
"Suka sekali ,ga kalah mudah di pakai nya dari abangnya....😁😁😁 dan penampilan lebih kece.",5,Positive
"Susah banget verif wajah, udah kecabang dan bisa, eh besokny d suruh verif lagi dan gagal",1,Negative
bagus,5,Positive
"mau bayar cicilan susah, masa perusahaan yg tersedia cuma oto sama acc, di bca mobile malah lengkap, mana sdh ke logout lg dari bca mobile, mau balik lg loginnya susah betul, beneran lah, masa perusahaan sekelas bca bikin aplikasi kya gk niat gini",3,Neutral
the best.,5,Positive
apa ini pilihan negara g bisa pilih indonesia,1,Negative
"aplikasimu jelek gini kok gak di benerin, tiap mau transaksi muter doang terus gagal, pake wifi pake data sama aja, gini kok update terus layanan buruk",1,Negative
gajadi mantab,1,Negative
oke,5,Positive
"saya baru download si, baru bikin rekening juga, jadi belum bisa menilai secara keseluruhan, tapi mba2 yang vidcall jutek buangettt, ga senyum samsek, padahal aku berusaha senyum terus, mana ngomong nya nyebelin padahal dia yang ga denger 🙄",3,Neutral
jos,5,Positive
solusinya AQ daftar pake no halo jadi kayak mna mau login mintak notif dari kartu halo pulsa anda tidak mencukupi di isi pulsa gak bisa,1,Negative
"parah, mutasi ke admin tidak ada konfirmasi/info terlebih dahulu ke nasabah. main auto potong aja.",1,Negative
kenapa tidak ada kode negara indonesia ketika mau log in masukkan no hp,1,Negative
alkhamdulillah,5,Positive
g usah d ragukan lagi pelayanan proses produk semua nya bagus,5,Positive
mantap,5,Positive
"Kirim kode OTP nya kok lama sekali sih, sampai di ulang ulang suruh nunggu 30 menit",2,Negative
"udah reset pw di bantuin sm cs nya, eh pas mau login lg ke blok, pdhl data nya semuanya sama, aneh bgt alhasil uninstal aja deh",1,Negative
"lemot banget apk nya mau bayar ini itu susah padahal jaringan stabil tp kendala jaringan muter"" terus",1,Negative
layanan memuaskan,5,Positive
"tidak profesional, pada saat dihubungi selalu pertanyaan yang berulang, disuruh menunggu untuk pengecekan hampir setengah jam, ini tidak membantu sama sekali, bikin habis pulsa saja",1,Negative
mau login aja susahnya minta ampun,1,Negative
mau bikin malah ga bisa verivikasi wajah ... developer apalah tulisan nya kacau,1,Negative
"nda suka, banyak yg cari target temui org2, pas kita mau bantu daftar ribett bgt ngisinyaa sampe lama bgtt diisi orgnyaa dan alhasil krn buru2 ga jadii",1,Negative
membantu,5,Positive
ok mantap,5,Positive
baik,5,Positive
Ini gmn reset password ngebug di hp poco f7 hyperOS 03,2,Negative
mau reset pasword tapi kode OTP gak dkirim kirim. twrus gimana ini,1,Negative
lebih mudah aplikasinya,5,Positive
"hallo min, kenapa bca saya setiap kali mau qris, transfer ke bank lain maupun ke sesama bca sering kali gagal, harus di coba berulang kali baru transaksi berhasil.",5,Positive
top markotop gk kaleng2,5,Positive
Ok,5,Positive
bank idaman .....,5,Positive
notifikasi uang masuk sering gak ad,5,Positive
good,5,Positive
sangat membantu ku,5,Positive
sering eroor gak jelass,1,Negative
baik untuk transaksi,5,Positive
"ada apa dengan app ini? pakai wifi gabisa login lancar, pake paket data kartu merah pun sama padahal login bank lain lancar 🙂",2,Negative
ok,1,Negative
"gak semakin baik malah semakin buruk, qris gagal mulu, transfer jg sering gagal, buka aplikasi diminta update mulu, aplikasi jg berat, bug nyq masih banyak",1,Negative
"kartu kredit dan paylater kaya setan ditolak terus , padahal penghasilan gaji selalu dari atm",1,Negative
makin ke sini mybca makin ribet verifikasi muka trlalu susah kalah mau senang orang jgn ribet2 napa verifikasi muka trus kalau bisa jgn pake pulsa mybca padahal bagus tp ribet banget tolong di biasakan verifikasi muka ribet banget,1,Negative
ok,5,Positive
"ko sekarang susah di buka yah, terus mau transfer gagal terus",3,Neutral
Bank BCA the best👍,5,Positive
kok pilih negara indonesia gak ada,1,Negative
Perbankan swasta terbaik dengan pelayanan yang terbaik.,5,Positive
bagus juga sangat membantu,5,Positive
sangatt membantu bngett,5,Positive
maaf aku gagal terus gak bisa terima kode privikasi. mohon data yg udah di cantum kan hapus saja.aku berulang kali bikin akun gagal terus gak bisa buka mybca,1,Negative
"vermuk gagal terus, kamera nya suka kembali lg ke awal mana lemot bngt lagi buka kamera nya",1,Negative
Good,5,Positive
bagus,5,Positive
"setiap kali transfer atau scan qris selalu saja terjadi kesalahan. nanti coba beberapa kali baru bisa transaksi tolong lah MYBCA di perbaiki lagi, tiap bulan update tapi ga pernah kelar kendala berikut",1,Negative
tolong lebih transparan lagi ke para nasabah jangan asal potong saldo nasabah tanpa ada pemberitahuan sama sekali.,1,Negative
"verifikasi wajah sulit, udah di suruh lewat video call, udah masukin data dengan benar ttp aja tidak sesuai katanya, sampai tunjukin kk biar percaya, ttp aja belum sesuai, malah di suruh ke kantor, udah tau males ke kantor makanya daftar online, ada2 aja nih apk, emang udah paling bnr bca mobile aja,",1,Negative
good,5,Positive
mau login gak bisa suruh update tapi uopdatenannya gak ada. gak jelas printahnya..,2,Negative
mybca bagus,5,Positive
"Woilah, tolong lah pas verifikasi wajah gagal terus pas mangap, gak jelasss !! Segera perbaiki !!",1,Negative
My BCA Emang Keren Semoga Sukses Selalu 👍,5,Positive
TAI LEMOT,1,Negative
"tolong lah my BCA jngn cepat teblokir,udh beberapa kali ini saya ke blokirr",1,Negative
keren,5,Positive
sangat mudah untuk menabung,5,Positive
bagus,5,Positive
"udh bkin rekening udh bkin id baru sma pw pas giliran masuk malah suruh masukin kode otp mulu smpe 5 kali nyoba akhirnya pulsa gw abis gara"" kode otp doang hdh lucu nih aplikasi",1,Negative
aplikasinya berat harus internet kenceng,4,Positive
pelayanannya keren & responsif,5,Positive
"ribet pakek aplikasi ini giliran salah masukin pass karna lupa padahal akun punya sendiri ttp aja dipersulit, di blokir trus mau buka pun di suruh tlp nomor tlp custmsrvice tp ttp aja di buat ribet, udah pulsanya habis duluan masalah gak tertasi gk kelar² di suruh nunggu karna data blm terbuka tlp terputus hadeh pulsa habis gk dpt jwaban ribet!",1,Negative
